date,humidity,temperature_f,station_pressure,wind_speed_mph,precipitation_in
2012-02-19T02:51:00Z,64,36,30.03,11,0
2012-02-19T03:51:00Z,62,36,30.04,7,0
2012-02-23T07:51:00Z,77,49,29.43,9,0
2012-02-25T16:51:00Z,43,42,29.68,32,0
2012-02-26T20:51:00Z,48,37,30.43,5,0
2012-02-26T22:51:00Z,48,38,30.43,0,0
2012-02-28T01:51:00Z,41,47,30.17,21,0
2012-02-28T02:51:00Z,43,44,30.22,23,0
2012-02-28T07:51:00Z,41,42,30.34,15,0
2012-02-28T08:51:00Z,38,44,30.34,16,0
2012-02-29T15:00:00Z,81,43,29.99,13,0.01
2012-02-29T18:38:00Z,87,41,29.91,17,0
2012-02-29T21:51:00Z,89,42,29.830000000000002,21,0
2012-03-01T05:51:00Z,86,40,29.64,11,0
2012-03-01T16:51:00Z,79,41,29.779999999999998,11,0
2012-03-02T12:51:00Z,73,39,30.08,11,0
2012-03-03T07:51:00Z,97,49,29.49,6,0
2012-03-03T20:51:00Z,26,52,29.630000000000003,14,0
2012-03-06T11:51:00Z,29,38,30.610000000000003,10,0
2012-03-07T05:51:00Z,70,39,30.56,10,0
2012-03-07T08:51:00Z,58,44,30.55,11,0
2012-03-08T08:51:00Z,75,52,30.23,16,0
2012-03-10T09:51:00Z,32,35,30.47,21,0
2012-03-12T21:51:00Z,77,50,30.14,10,0
2012-03-13T10:51:00Z,89,52,30.03,9,0
2012-03-14T20:51:00Z,66,52,30.150000000000002,3,0
2012-03-15T11:51:00Z,74,47,30.32,10,0
2012-03-16T00:51:00Z,89,43,30.259999999999998,13,0
2012-03-18T01:51:00Z,86,46,30.35,9,0
2012-03-19T01:51:00Z,89,46,30.19,6,0
2012-03-20T13:51:00Z,70,66,30.279999999999998,8,0
2012-03-20T20:51:00Z,87,56,30.29,5,0
2012-03-21T12:51:00Z,75,64,30.32,8,0
2012-03-23T04:51:00Z,93,56,30.03,0,0
2012-03-23T05:51:00Z,84,61,30.04,0,0
2012-03-24T05:51:00Z,59,54,30.05,11,0
2012-03-25T01:51:00Z,79,46,29.919999999999998,16,0
2012-03-26T23:51:00Z,23,35,30.110000000000003,17,0
2012-03-27T01:51:00Z,24,33,30.130000000000003,17,0
2012-03-27T20:51:00Z,22,43,30.21,0,0
2012-03-29T22:51:00Z,44,45,30,17,0
2012-04-01T02:51:00Z,74,43,29.87,0,0
2012-04-01T17:51:00Z,83,47,29.69,15,0.11
2012-04-03T04:51:00Z,38,41,29.89,8,0
2012-04-03T08:51:00Z,25,49,29.91,15,0
2012-04-06T02:51:00Z,45,40,29.939999999999998,9,0
2012-04-06T12:51:00Z,26,54,29.93,10,0
2012-04-06T15:51:00Z,18,58,29.87,8,0
2012-04-07T09:51:00Z,19,52,30.05,10,0
2012-04-08T12:51:00Z,20,63,29.73,22,0
2012-04-11T10:51:00Z,43,52,29.82,13,0
2012-04-11T13:51:00Z,35,53,29.79,13,0
2012-04-11T15:51:00Z,32,52,29.810000000000002,8,0
2012-04-12T21:51:00Z,59,51,30.09,7,0
2012-04-13T10:51:00Z,27,58,30.18,8,0
2012-04-13T12:51:00Z,29,61,30.16,9,0
2012-04-13T16:51:00Z,47,55,30.12,21,0
2012-04-13T20:51:00Z,59,51,30.14,13,0
2012-04-14T00:51:00Z,64,49,30.150000000000002,9,0
2012-04-15T10:51:00Z,55,68,30,14,0
2012-04-17T01:51:00Z,78,59,29.9,0,0
2012-04-19T08:51:00Z,69,54,30.12,7,0
2012-04-19T11:51:00Z,60,59,30.09,9,0
2012-04-20T03:51:00Z,86,49,29.99,6,0
2012-04-20T05:51:00Z,92,51,30,3,0
2012-04-20T17:41:00Z,59,59,29.91,14,0
2012-04-22T08:51:00Z,71,51,29.77,13,0
2012-04-22T10:51:00Z,77,50,29.74,17,0
2012-04-22T20:51:00Z,89,50,29.41,25,0.28
2012-04-23T08:51:00Z,86,51,29.21,21,0
2012-04-24T08:51:00Z,52,48,29.52,20,0
2012-04-24T15:51:00Z,55,56,29.56,29,0
2012-04-24T23:51:00Z,43,50,29.72,8,0
2012-04-25T19:51:00Z,72,52,29.85,3,0
2012-04-26T22:51:00Z,93,55,29.58,6,0
2012-04-27T07:51:00Z,44,50,29.8,24,0
2012-04-27T17:51:00Z,36,48,30.01,22,0
2012-04-28T03:51:00Z,49,40,30.16,11,0
2012-04-28T09:51:00Z,33,49,30.23,15,0
2012-04-29T10:51:00Z,21,58,30.150000000000002,11,0
2012-04-30T16:51:00Z,50,52,30.25,16,0
2012-05-02T02:51:00Z,80,52,30.1,8,0
2012-05-02T20:51:00Z,83,52,30.16,7,0
2012-05-04T03:51:00Z,96,53,30.01,5,0
2012-05-04T08:51:00Z,87,59,29.99,7,0
2012-05-04T20:51:00Z,90,57,29.9,3,0
2012-05-04T23:51:00Z,90,57,29.89,3,0
2012-05-06T02:51:00Z,87,55,30.03,3,0
2012-05-06T09:51:00Z,72,59,30.110000000000003,7,0
2012-05-08T22:51:00Z,87,58,29.84,8,0
2012-05-09T01:33:00Z,94,57,29.79,8,0.03
2012-05-09T13:51:00Z,93,60,29.67,8,0
2012-05-10T05:20:00Z,88,57,29.51,6,0.02
2012-05-10T13:51:00Z,37,65,29.58,22,0
2012-05-10T18:51:00Z,33,60,29.72,17,0
2012-05-12T15:51:00Z,39,71,30.14,15,0
2012-05-12T17:51:00Z,49,66,30.130000000000003,11,0
2012-05-13T00:51:00Z,65,62,30.16,10,0
2012-05-14T00:51:00Z,75,64,30.09,7,0
2012-05-15T13:51:00Z,93,61,29.97,11,0.17
2012-05-15T15:51:00Z,93,62,29.95,14,0
2012-05-16T09:51:00Z,81,67,29.9,9,0
2012-05-17T09:51:00Z,40,63,30.09,7,0
2012-05-17T13:51:00Z,23,72,30.06,10,0
2012-05-18T18:51:00Z,44,60,30.17,6,0
2012-05-19T07:51:00Z,36,65,30.150000000000002,6,0
2012-05-19T08:51:00Z,32,70,30.14,8,0
2012-05-19T12:51:00Z,46,71,30.130000000000003,13,0
2012-05-19T21:51:00Z,56,61,30.16,0,0
2012-05-20T21:51:00Z,78,64,30.22,9,0
2012-05-21T05:51:00Z,81,61,30.16,10,0
2012-05-21T10:28:00Z,94,63,30.14,9,0.04
2012-05-21T14:38:00Z,94,63,30.07,11,0.02
2012-05-21T14:51:00Z,90,63,30.07,10,0
2012-05-21T16:51:00Z,90,62,30.05,9,0
2012-05-22T05:51:00Z,90,62,29.87,7,0
2012-05-22T07:51:00Z,90,64,29.86,8,0.01
2012-05-22T09:13:00Z,88,64,29.86,5,0
2012-05-24T11:51:00Z,87,67,30.17,11,0
2012-05-26T17:37:00Z,94,72,30.09,9,0.18
2012-05-27T06:51:00Z,73,70,30.16,10,0
2012-05-29T22:51:00Z,84,72,29.759999999999998,3,0
2012-05-30T00:51:00Z,90,71,29.75,9,0
2012-05-30T14:51:00Z,74,74,29.72,8,0
2012-05-31T22:51:00Z,49,70,29.91,7,0
2012-06-01T01:51:00Z,58,64,29.95,7,0
2012-06-01T12:51:00Z,78,66,29.979999999999997,23,0
2012-06-01T17:51:00Z,86,62,29.9,20,0
2012-06-02T06:51:00Z,93,67,29.67,10,0
2012-06-03T00:51:00Z,58,62,29.75,0,0
2012-06-03T01:51:00Z,67,59,29.74,0,0
2012-06-03T19:51:00Z,59,68,29.64,14,0
2012-06-06T18:51:00Z,78,64,29.95,16,0
2012-06-06T20:09:00Z,83,61,29.959999999999997,14,0
2012-06-07T06:51:00Z,75,66,29.959999999999997,7,0
2012-06-07T16:51:00Z,66,69,29.91,13,0
2012-06-08T00:51:00Z,87,63,29.919999999999998,8,0
2012-06-08T04:51:00Z,84,61,29.91,0,0
2012-06-08T23:51:00Z,64,70,29.84,8,0
2012-06-09T08:51:00Z,55,72,29.919999999999998,8,0
2012-06-09T16:51:00Z,60,74,29.88,5,0
2012-06-10T08:51:00Z,66,77,30.04,3,0
2012-06-11T13:51:00Z,62,73,30.23,16,0
2012-06-13T18:51:00Z,93,67,30,7,0
2012-06-13T22:51:00Z,97,65,30.05,3,0
2012-06-14T17:51:00Z,70,69,30.2,9,0
2012-06-19T05:51:00Z,81,65,30.16,9,0
2012-06-19T07:51:00Z,79,67,30.16,9,0
2012-06-20T09:51:00Z,63,85,30.03,8,0
2012-06-21T14:51:00Z,41,94,29.79,16,0
2012-06-21T15:51:00Z,46,93,29.77,17,0
2012-06-21T17:51:00Z,59,86,29.759999999999998,10,0
2012-06-21T23:51:00Z,55,86,29.77,9,0
2012-06-22T04:51:00Z,85,76,29.759999999999998,7,0
2012-06-23T00:51:00Z,87,73,29.810000000000002,3,0
2012-06-23T11:51:00Z,31,85,29.85,9,0
2012-06-24T12:51:00Z,42,81,29.959999999999997,11,0
2012-06-24T22:51:00Z,84,73,29.89,9,0
2012-06-26T14:51:00Z,44,72,29.68,21,0
2012-06-27T06:51:00Z,53,68,29.759999999999998,15,0
2012-06-27T16:51:00Z,26,83,29.71,23,0
2012-06-27T18:51:00Z,26,81,29.73,16,0
2012-06-28T20:51:00Z,56,79,29.72,8,0
2012-06-28T22:51:00Z,69,75,29.73,8,0
2012-06-29T05:40:00Z,83,72,29.66,5,0.01
2012-06-29T06:51:00Z,84,72,29.66,3,0
2012-06-30T10:51:00Z,26,92,29.74,10,0
2012-06-30T19:51:00Z,56,82,29.74,10,0
2012-07-02T12:51:00Z,32,85,29.87,10,0
2012-07-03T05:51:00Z,52,76,29.919999999999998,5,0
2012-07-03T16:51:00Z,54,80,29.86,20,0
2012-07-05T15:51:00Z,42,90,29.73,6,0
2012-07-06T05:51:00Z,74,75,29.9,5,0
2012-07-07T02:51:00Z,88,75,29.830000000000002,6,0
2012-07-07T12:51:00Z,32,99,29.8,17,0
2012-07-09T06:51:00Z,54,74,29.919999999999998,8,0
2012-07-09T15:51:00Z,49,79,29.919999999999998,14,0
2012-07-10T08:51:00Z,44,79,30.03,3,0
2012-07-11T20:51:00Z,79,73,30.17,6,0
2012-07-12T03:51:00Z,84,69,30.17,0,0
2012-07-12T09:51:00Z,60,80,30.18,7,0
2012-07-13T01:51:00Z,73,72,30.17,7,0
2012-07-13T08:51:00Z,51,82,30.19,7,0
2012-07-14T04:51:00Z,54,77,30.17,8,0
2012-07-14T22:51:00Z,72,76,30.150000000000002,8,0
2012-07-15T13:51:00Z,72,84,30.01,10,0
2012-07-16T08:51:00Z,69,81,29.88,13,0
2012-07-16T11:51:00Z,57,87,29.830000000000002,15,0
2012-07-17T23:51:00Z,63,83,29.79,9,0
2012-07-18T09:51:00Z,52,91,29.82,9,0
2012-07-19T19:51:00Z,76,72,29.95,7,0
2012-07-20T18:51:00Z,87,64,30.03,8,0
2012-07-21T11:51:00Z,55,75,30.08,10,0
2012-07-25T03:51:00Z,49,69,29.810000000000002,8,0
2012-07-25T05:51:00Z,46,71,29.84,10,0
2012-07-27T09:51:00Z,65,84,29.75,11,0
2012-07-27T18:51:00Z,61,84,29.8,9,0
2012-07-28T01:51:00Z,82,78,29.85,0,0
2012-07-28T07:51:00Z,88,75,29.9,8,0
2012-07-28T14:51:00Z,74,78,29.88,10,0
2012-07-29T19:51:00Z,81,73,30.01,3,0
2012-07-31T12:51:00Z,66,77,29.979999999999997,8,0
2012-07-31T17:51:00Z,76,74,29.919999999999998,8,0
2012-08-01T05:51:00Z,84,75,29.9,9,0
2012-08-01T21:51:00Z,88,74,29.84,0,0
2012-08-02T03:51:00Z,87,72,29.84,6,0
2012-08-02T09:51:00Z,67,82,29.88,7,0
2012-08-02T11:51:00Z,57,84,29.87,11,0
2012-08-02T23:51:00Z,82,77,29.919999999999998,11,0
2012-08-03T13:51:00Z,67,86,30.02,13,0
2012-08-04T11:51:00Z,61,86,30.2,13,0
2012-08-06T04:51:00Z,91,76,29.97,8,0
2012-08-07T23:51:00Z,82,75,29.979999999999997,0,0
2012-08-08T00:51:00Z,85,74,29.97,0,0
2012-08-09T15:51:00Z,72,82,29.89,17,0
2012-08-10T12:25:00Z,94,72,29.79,5,0.75
2012-08-10T18:51:00Z,87,78,29.77,11,0
2012-08-10T22:51:00Z,91,76,29.79,8,0
2012-08-11T07:51:00Z,85,79,29.84,8,0
2012-08-11T12:51:00Z,72,84,29.84,14,0
2012-08-12T08:51:00Z,44,82,29.91,6,0
2012-08-12T22:51:00Z,52,78,29.93,8,0
2012-08-14T08:51:00Z,62,79,29.95,0,0
2012-08-15T08:51:00Z,76,80,29.85,3,0
2012-08-16T07:51:00Z,69,75,29.89,7,0
2012-08-16T14:51:00Z,37,85,29.86,6,0
2012-08-16T21:51:00Z,56,78,29.87,9,0
2012-08-16T22:51:00Z,62,75,29.88,8,0
2012-08-17T07:51:00Z,64,77,29.86,6,0
2012-08-19T23:51:00Z,61,71,29.919999999999998,7,0
2012-08-20T23:51:00Z,73,70,29.919999999999998,5,0
2012-08-21T00:51:00Z,71,71,29.919999999999998,3,0
2012-08-21T13:51:00Z,56,78,30.02,8,0
2012-08-23T00:51:00Z,84,70,30.130000000000003,3,0
2012-08-23T12:51:00Z,62,81,30.14,15,0
2012-08-24T22:51:00Z,85,74,30.18,0,0
2012-08-25T12:51:00Z,60,82,30.23,13,0
2012-08-26T00:51:00Z,78,69,30.259999999999998,5,0
2012-08-27T04:51:00Z,91,72,30.150000000000002,5,0
2012-08-27T06:51:00Z,84,75,30.17,3,0
2012-08-27T12:12:00Z,83,72,30.12,13,0.02
2012-08-28T05:24:00Z,94,75,29.86,10,0.01
2012-08-28T06:51:00Z,94,75,29.85,16,0.02
2012-08-29T14:51:00Z,34,79,29.939999999999998,9,0
2012-08-29T17:51:00Z,43,75,29.939999999999998,5,0
2012-08-29T23:51:00Z,73,70,30.01,0,0
2012-08-30T17:51:00Z,45,79,30.04,14,0
2012-08-30T18:51:00Z,56,77,30.04,11,0
2012-08-31T02:51:00Z,78,66,30.05,8,0
2012-08-31T21:51:00Z,62,79,29.919999999999998,13,0
2012-09-01T02:51:00Z,62,77,29.91,7,0
2012-09-01T10:51:00Z,48,86,29.979999999999997,9,0
2012-09-01T17:51:00Z,82,76,29.99,10,0
2012-09-02T10:51:00Z,67,78,30.06,5,0
2012-09-03T09:51:00Z,71,74,30.150000000000002,14,0
2012-09-04T00:51:00Z,87,72,30.06,10,0
2012-09-05T08:51:00Z,85,79,29.779999999999998,11,0
2012-09-05T14:51:00Z,79,79,29.759999999999998,0,0
2012-09-07T00:51:00Z,87,73,29.88,5,0
2012-09-07T11:51:00Z,76,80,29.91,10,0
2012-09-08T09:51:00Z,87,78,29.73,23,0
2012-09-08T13:51:00Z,79,82,29.62,28,0
2012-09-09T04:51:00Z,78,66,29.8,7,0
2012-09-10T12:51:00Z,38,73,29.959999999999997,20,0
2012-09-13T16:51:00Z,62,73,30.29,13,0
2012-09-15T16:51:00Z,37,72,30.06,18,0
2012-09-15T19:51:00Z,40,68,30.08,13,0
2012-09-15T21:51:00Z,49,65,30.09,9,0
2012-09-16T11:51:00Z,40,73,30.08,9,0
2012-09-16T21:51:00Z,45,65,30.06,8,0
2012-09-18T02:51:00Z,76,72,29.95,15,0
2012-09-18T05:51:00Z,81,73,29.9,23,0
2012-09-18T19:51:00Z,96,68,29.69,22,1.1900000000000002
2012-09-18T19:55:00Z,94,68,29.68,18,0.03
2012-09-20T00:51:00Z,72,56,30.17,3,0
2012-09-20T09:51:00Z,63,68,30.18,7,0
2012-09-20T12:51:00Z,61,68,30.130000000000003,11,0
2012-09-21T18:51:00Z,78,63,30.03,6,0
2012-09-21T21:51:00Z,84,61,30.02,5,0
2012-09-23T11:51:00Z,36,68,30.03,13,0
2012-09-24T00:51:00Z,59,55,30.1,7,0
2012-09-24T08:51:00Z,48,62,30.150000000000002,9,0
2012-09-24T18:51:00Z,41,62,30.110000000000003,13,0
2012-09-24T19:51:00Z,41,62,30.12,10,0
2012-09-24T21:51:00Z,50,60,30.130000000000003,11,0
2012-09-25T08:51:00Z,63,64,30.2,15,0
2012-09-25T14:51:00Z,57,71,30.14,21,0
2012-09-25T16:51:00Z,63,68,30.14,22,0
2012-09-26T14:51:00Z,71,74,30.01,13,0
2012-09-27T21:51:00Z,87,67,30.150000000000002,5,0
2012-09-28T17:51:00Z,91,67,29.919999999999998,11,0
2012-09-29T06:51:00Z,90,59,29.91,9,0
2012-09-29T09:51:00Z,78,62,29.919999999999998,8,0
2012-09-29T13:51:00Z,70,64,29.88,7,0
2012-09-30T15:51:00Z,50,66,29.759999999999998,13,0
2012-10-01T05:51:00Z,74,55,29.85,11,0
2012-10-01T12:51:00Z,46,70,29.86,13,0
2012-10-01T22:51:00Z,70,64,29.95,3,0
2012-10-03T07:51:00Z,93,67,30.05,5,0
2012-10-03T16:51:00Z,93,70,30.06,3,0
2012-10-03T20:51:00Z,96,69,30.1,0,0
2012-10-07T00:51:00Z,55,54,30.01,9,0
2012-10-07T08:51:00Z,53,55,30.08,6,0
2012-10-08T21:51:00Z,69,53,30.24,7,0
2012-10-09T01:51:00Z,66,53,30.19,9,0
2012-10-10T15:51:00Z,52,66,29.79,20,0
2012-10-11T22:51:00Z,59,53,30.16,11,0
2012-10-12T03:51:00Z,74,51,30.09,10,0
2012-10-12T15:51:00Z,45,54,30.2,23,0
2012-10-12T18:51:00Z,38,51,30.3,15,0
2012-10-13T14:51:00Z,38,51,30.4,9,0
2012-10-13T18:51:00Z,57,53,30.37,14,0
2012-10-14T04:51:00Z,75,56,30.22,18,0
2012-10-14T15:51:00Z,71,67,30.03,18,0
2012-10-16T22:51:00Z,54,50,29.91,8,0
2012-10-17T06:51:00Z,71,47,29.979999999999997,3,0
2012-10-18T00:51:00Z,90,47,29.99,0,0
2012-10-19T07:51:00Z,93,64,29.830000000000002,17,0.04
2012-10-19T08:14:00Z,94,64,29.830000000000002,17,0.03
2012-10-19T15:51:00Z,87,67,29.69,7,0
2012-10-20T00:51:00Z,96,62,29.66,6,0
2012-10-21T12:51:00Z,39,65,29.93,14,0
2012-10-22T12:51:00Z,39,66,30.02,14,0
2012-10-23T01:51:00Z,80,53,30.06,5,0
2012-10-23T16:51:00Z,70,61,30.07,0,0
2012-10-25T00:51:00Z,81,56,30.21,5,0
2012-10-25T21:51:00Z,78,60,30.23,0,0
2012-10-26T01:51:00Z,87,58,30.2,3,0
2012-10-26T08:51:00Z,70,66,30.21,0,0
2012-10-26T12:51:00Z,68,66,30.17,5,0
2012-10-27T18:51:00Z,75,59,29.939999999999998,0,0
2012-10-28T01:51:00Z,56,59,29.88,14,0
2012-10-28T06:51:00Z,72,56,29.85,17,0
2012-10-28T09:51:00Z,72,57,29.84,17,0
2012-10-29T12:51:00Z,90,59,28.810000000000002,45,0.03
2012-10-29T16:51:00Z,87,64,,39,0.04
2012-10-29T19:51:00Z,84,60,28.69,52,0
2012-10-30T23:51:00Z,74,48,29.479999999999997,11,0
2012-10-31T20:51:00Z,66,48,29.59,13,0
2012-11-03T07:51:00Z,56,45,29.830000000000002,17,0
2012-11-04T15:51:00Z,46,50,29.919999999999998,15,0
2012-11-04T16:51:00Z,50,47,29.93,15,0
2012-11-05T14:51:00Z,40,46,30,15,0
2012-11-05T22:51:00Z,44,37,30.16,14,0
2012-11-06T16:51:00Z,38,40,30.130000000000003,8,0
2012-11-08T09:51:00Z,53,39,29.759999999999998,18,0
2012-11-08T10:51:00Z,53,39,29.75,20,0
2012-11-08T15:51:00Z,53,44,29.75,11,0
2012-11-10T02:51:00Z,71,43,30.21,9,0
2012-11-10T21:51:00Z,74,49,30.41,5,0
2012-11-11T08:51:00Z,78,57,30.49,10,0
2012-11-11T13:51:00Z,75,59,30.43,14,0
2012-11-12T01:51:00Z,97,47,30.459999999999997,7,0
2012-11-13T12:26:00Z,82,46,30.279999999999998,14,0.01
2012-11-14T04:51:00Z,57,38,30.47,13,0
2012-11-16T00:51:00Z,73,39,30.279999999999998,7,0
2012-11-16T17:51:00Z,45,44,30.34,13,0
2012-11-17T17:51:00Z,63,45,30.59,0,0
2012-11-19T21:51:00Z,77,45,30.27,7,0
2012-11-20T04:51:00Z,86,38,30.19,7,0
2012-11-20T06:51:00Z,89,37,30.18,8,0
2012-11-20T20:51:00Z,73,44,30.130000000000003,3,0
2012-11-22T10:51:00Z,64,52,30.25,7,0
2012-11-26T14:51:00Z,30,48,30.110000000000003,9,0
2012-11-26T19:51:00Z,38,43,30.21,0,0
2012-11-26T20:51:00Z,43,40,30.22,0,0
2012-11-26T22:51:00Z,50,39,30.25,6,0
2012-11-27T06:51:00Z,60,41,30.279999999999998,7,0
2012-11-30T05:51:00Z,73,34,30.34,7,0
2012-11-30T08:51:00Z,70,40,30.39,0,0
2012-12-01T11:51:00Z,71,43,30.459999999999997,15,0
2012-12-02T07:51:00Z,100,42,30.37,0,0
2012-12-02T14:51:00Z,89,48,30.19,7,0
2012-12-03T04:51:00Z,93,48,30.130000000000003,7,0
2012-12-03T06:51:00Z,90,47,30.16,7,0
2012-12-03T14:51:00Z,52,62,30.17,9,0
2012-12-03T20:51:00Z,77,51,30.25,5,0
2012-12-05T16:51:00Z,50,48,30.06,23,0
2012-12-05T22:51:00Z,48,36,30.22,18,0
2012-12-06T14:51:00Z,35,40,30.279999999999998,3,0
2012-12-06T19:51:00Z,52,34,30.3,5,0
2012-12-06T21:51:00Z,55,36,30.3,0,0
2012-12-07T06:51:00Z,78,33,30.21,0,0
2012-12-07T09:51:00Z,76,41,30.2,3,0
2012-12-08T22:51:00Z,96,48,29.99,9,0
2012-12-09T07:51:00Z,96,46,30.19,5,0
2012-12-09T16:51:00Z,89,42,30.19,7,0.05
2012-12-10T01:51:00Z,96,46,29.939999999999998,6,0.01
2012-12-10T10:49:00Z,100,54,29.73,13,0
2012-12-10T11:51:00Z,100,54,29.7,13,0.08
2012-12-11T00:51:00Z,96,55,29.57,3,0
2012-12-11T23:51:00Z,49,42,30.19,10,0
2012-12-12T00:51:00Z,55,40,30.19,9,0
2012-12-12T09:51:00Z,45,42,30.36,8,0
2012-12-12T14:51:00Z,40,44,30.36,7,0
2012-12-12T18:51:00Z,49,41,30.38,7,0
2012-12-13T00:51:00Z,62,38,30.41,7,0
2012-12-16T04:51:00Z,73,46,30.14,10,0
2012-12-16T08:51:00Z,83,48,30.09,3,0
2012-12-17T18:51:00Z,93,44,29.759999999999998,10,0
2012-12-17T19:40:00Z,93,45,29.75,10,0
2012-12-18T08:51:00Z,96,48,29.51,5,0
2012-12-18T16:51:00Z,77,50,29.47,11,0.14
2012-12-19T01:51:00Z,63,43,29.64,13,0
2012-12-19T11:51:00Z,44,47,29.77,22,0
2012-12-19T15:51:00Z,41,47,29.86,23,0
2012-12-20T11:51:00Z,53,41,30.150000000000002,6,0
2012-12-20T17:51:00Z,71,44,30.04,9,0
2012-12-20T20:13:00Z,76,45,29.959999999999997,10,0
2012-12-21T06:57:00Z,88,55,29.21,30,0.01
2012-12-21T12:51:00Z,66,45,29.19,24,0
2012-12-22T00:51:00Z,70,37,29.34,20,0
2012-12-22T16:51:00Z,41,39,29.67,33,0
2012-12-23T01:51:00Z,51,38,29.85,20,0
2012-12-23T04:51:00Z,59,37,29.9,13,0
2012-12-24T16:51:00Z,55,38,30.02,0,0
2012-12-25T03:51:00Z,93,38,29.9,7,0.01
2012-12-25T16:51:00Z,65,39,30.12,15,0
2012-12-27T06:51:00Z,89,41,29.25,17,0.01
2012-12-28T02:51:00Z,56,31,29.9,23,0
2012-12-28T08:51:00Z,61,33,30.02,18,0
2012-12-28T11:51:00Z,52,38,30.02,14,0
2012-12-28T12:51:00Z,50,39,30,16,0
2012-12-28T14:51:00Z,51,40,30.02,9,0
2012-12-29T06:51:00Z,75,32,29.939999999999998,5,0
2012-12-29T09:51:00Z,70,34,29.84,9,0
2012-12-29T14:01:00Z,87,37,29.6,13,0.01
2012-12-30T03:51:00Z,64,32,29.68,25,0
2012-12-30T22:51:00Z,51,29,30.14,20,0
2012-12-31T07:51:00Z,61,31,30.16,16,0
2012-12-31T15:51:00Z,59,36,29.99,16,0
2012-12-31T16:51:00Z,57,36,29.979999999999997,15,0
2013-01-01T00:51:00Z,58,40,29.87,13,0
2013-01-01T10:51:00Z,60,41,29.89,16,0
2013-01-02T09:51:00Z,45,27,30.07,13,0
2013-01-02T11:51:00Z,43,30,30.04,21,0
2013-01-02T12:51:00Z,42,31,30,15,0
2013-01-02T22:51:00Z,51,30,30.150000000000002,13,0
2013-01-05T08:51:00Z,54,35,30.24,13,0
2013-01-05T13:51:00Z,37,44,30.22,9,0
2013-01-05T21:51:00Z,67,34,30.24,6,0
2013-01-06T08:51:00Z,89,36,30.12,13,0
2013-01-06T21:51:00Z,51,43,30.02,10,0
2013-01-07T11:51:00Z,40,46,30.3,14,0
2013-01-10T14:51:00Z,33,48,30.459999999999997,11,0
2013-01-11T13:51:00Z,76,43,30.32,7,0
2013-01-12T10:51:00Z,93,46,30.130000000000003,5,0
2013-01-12T17:51:00Z,93,45,30.17,6,0
2013-01-13T01:51:00Z,100,43,30.14,0,0
2013-01-13T16:51:00Z,90,47,30.05,10,0
2013-01-13T21:38:00Z,100,46,30.01,3,0
2013-01-13T22:51:00Z,97,47,30.02,0,0
2013-01-13T23:51:00Z,100,47,30.01,3,0.01
2013-01-14T01:51:00Z,96,48,30.01,3,0
2013-01-14T09:51:00Z,97,52,30.05,9,0
2013-01-15T09:51:00Z,67,37,30.32,11,0
2013-01-15T14:51:00Z,57,39,30.27,7,0
2013-01-17T09:51:00Z,53,41,30.05,15,0
2013-01-18T06:51:00Z,55,27,30.23,13,0
2013-01-18T13:51:00Z,30,30,30.419999999999998,11,0
2013-01-18T16:51:00Z,29,28,30.45,6,0
2013-01-19T18:51:00Z,61,45,30.04,13,0
2013-01-20T06:51:00Z,62,41,29.759999999999998,16,0
2013-01-21T20:32:00Z,80,28,29.86,7,0.02
2013-01-23T11:51:00Z,31,18,30.21,13,0
2013-01-23T18:51:00Z,30,17,30.2,16,0
2013-01-26T04:51:00Z,68,17,30.05,10,0
2013-01-28T19:51:00Z,92,34,30.05,10,0.03
2013-01-28T22:51:00Z,93,35,30.01,6,0
2013-01-29T09:51:00Z,86,46,30.12,0,0
2013-01-30T23:51:00Z,96,51,29.39,31,0.03
2013-01-31T15:51:00Z,29,42,29.53,33,0
2013-02-01T19:51:00Z,49,27,30.130000000000003,17,0
2013-02-03T02:51:00Z,88,25,29.99,3,0.01
2013-02-03T22:51:00Z,63,28,29.810000000000002,7,0
2013-02-06T18:51:00Z,35,36,30.23,17,0
2013-02-07T01:51:00Z,31,27,30.37,0,0
2013-02-08T02:51:00Z,70,36,30.24,15,0
2013-02-08T15:51:00Z,85,34,29.68,26,0.06
2013-02-08T17:45:00Z,87,34,29.62,25,0.07
2013-02-09T03:51:00Z,92,26,29.779999999999998,17,0.04
2013-02-09T14:51:00Z,43,32,30.04,25,0
2013-02-10T02:51:00Z,54,19,30.36,9,0
2013-02-11T01:51:00Z,67,36,30.3,9,0
2013-02-11T17:05:00Z,87,43,29.71,0,0
2013-02-11T19:24:00Z,100,43,29.67,0,0
2013-02-12T14:51:00Z,41,47,29.87,16,0
2013-02-13T02:51:00Z,79,30,29.939999999999998,8,0
2013-02-14T10:51:00Z,47,42,29.95,7,0
2013-02-14T22:51:00Z,86,37,30,10,0
2013-02-15T05:51:00Z,85,34,29.99,6,0
2013-02-15T12:51:00Z,61,47,29.97,10,0
2013-02-15T20:51:00Z,79,41,29.919999999999998,6,0
2013-02-19T14:51:00Z,89,42,29.830000000000002,21,0.02
2013-02-19T17:51:00Z,92,42,29.72,17,0.03
2013-02-21T11:51:00Z,37,34,30,29,0
2013-02-21T13:51:00Z,34,36,29.979999999999997,26,0
2013-02-23T09:41:00Z,87,41,30.09,13,0
2013-02-23T14:51:00Z,97,43,29.95,13,0.06
2013-02-23T18:51:00Z,89,39,29.91,15,0.03
